Date;CutFlowers;PotOwn;PotPurchased;Wholesale;FruitsVegs;Commodity;mean_temp;mean_humid;mean_prec_height_mm;total_prec_height_mm;mean_prec_flag;total_prec_flag;mean_sun_dur_min;total_sun_dur_h;public_holiday;school_holiday
12.12.2016;12;0;0;0;0;0;5.208333333;89.125;0.008333333;0.2;0.5;True;1.722222222;0.688888889;no;no
13.12.2016;32;2.9;68.25;0;8.4;31.9;3.845833333;93.375;0.058333333;1.4;0.333333333;True;5.5;2.2;no;no
14.12.2016;140;0;5;0;9.35;126.55;4.670833333;99.41666667;0.0125;0.3;0.5;True;0;0;no;no
15.12.2016;126.9;0;61;0;6.9;72.7;3.570833333;90.54166667;0;0;0;False;1.555555556;0.622222222;no;no
16.12.2016;279.5;0;59.4;0;14.3;47.35;-0.345833333;82.83333333;0;0;0;False;11.33333333;4.533333333;no;no
17.12.2016;209;4;7.9;0;0;103.3;-1.091666667;92.91666667;0;0;0.083333333;True;0;0;no;no
18.12.2016;0;0;0;0;0;0;0.275;97.5;0.008333333;0.2;0.5;True;0;0;no;no
19.12.2016;83.7;0;73.5;0;3.3;137.42;0.154166667;94.58333333;0;0;0.083333333;True;0.722222222;0.288888889;no;no
20.12.2016;116.4;0;98.2;0;42.06;153.05;-3.104166667;90;0;0;0;False;17.16666667;6.866666667;no;no
21.12.2016;257.1;0;75.3;0;18.7;123.89;-1.520833333;93.125;0;0;0;False;0;0;no;no
22.12.2016;439.2;0;83.1;0;7.7;145.57;-0.891666667;91.58333333;0.058333333;1.4;0.208333333;True;0;0;no;no
23.12.2016;1088.55;0;203.8;0;38.89;126.7;0.758333333;99.33333333;0.016666667;0.4;0.5;True;0;0;no;no
24.12.2016;450.9;0;75.2;0;25.6;51.95;4.9375;89.5;0.033333333;0.8;0.333333333;True;1.722222222;0.688888889;no;no
25.12.2016;0;0;0;0;0;0;6.829166667;89.79166667;0.020833333;0.5;0.916666667;True;0;0;Erster Weihnachtstag;no
26.12.2016;0;0;0;0;0;0;6.6625;87.54166667;0.004166667;0.1;0.5;True;0;0;Zweiter Weihnachtstag;no
27.12.2016;45;0;38.7;0;5.88;25.4;4.208333333;77.875;0;0;0.625;True;0;0;no;no
28.12.2016;196;54.9;63.6;0;0.9;55.45;4.1375;84.58333333;0;0;0.25;True;0;0;no;no
29.12.2016;105;0;125.5;0;10.05;34.9;-0.083333333;92.75;0;0;0;False;21.11111111;8.444444444;no;no
30.12.2016;77.7;3;23;0;15.5;18.8;-3.6125;96.58333333;0;0;0.083333333;True;11.61111111;4.644444444;no;no
31.12.2016;186.6;0;0;0;26.75;42.6;-6.779166667;92.20833333;0;0;0;False;22;8.8;no;no
01.01.2017;0;0;0;0;0;0;-6.679166667;94.75;0;0;0;False;0;0;Neujahr;no
02.01.2017;190.5;2.5;3.9;0;5.1;51.28;-1.504166667;95.79166667;0.1;2.4;0.5;True;0;0;no;no
03.01.2017;27;5;3.9;0;9.8;31.44;-0.479166667;92.75;0.033333333;0.8;0.333333333;True;0;0;no;no
04.01.2017;227.6;17.5;27.9;0;21.45;54.8;1.075;87.79166667;0.0625;1.5;0.916666667;True;0.5;0.2;no;no
05.01.2017;117.91;29.9;21.9;0;14.8;26.49;-3.9125;75.66666667;0.020833333;0.5;0.25;True;8.555555556;3.422222222;no;no
06.01.2017;0;0;0;0;0;0;-12.94166667;84.16666667;0;0;0;False;23.66666667;9.466666667;Heilige Drei Könige;no
07.01.2017;68.1;3.9;6.9;0;14.6;51.65;-10.10833333;82.79166667;0.054166667;1.3;0.333333333;True;0.5;0.2;no;no
08.01.2017;0;0;0;0;0;0;-2.795833333;94.29166667;0.033333333;0.8;0.541666667;True;0;0;no;no
09.01.2017;177.7;2.5;113.6;0;2.15;31.23;-0.804166667;94.66666667;0;0;0.625;True;0;0;no;no
10.01.2017;105.5;3.4;19.5;0;23.8;8.79;-0.9625;74.95833333;0;0;0.125;True;12.5;5;no;no
11.01.2017;81;8;91.4;0;20.1;17.7;-0.629166667;88;0.129166667;3.1;0.625;True;0.555555556;0.222222222;no;no
12.01.2017;299;9.9;18.9;0;2.8;38.39;3.2875;81.375;0.175;4.2;0.375;True;0;0;no;no
13.01.2017;295.2;2.8;28.9;0;35.58;17.24;2.1125;79;0.1375;3.3;0.75;True;0;0;no;no
14.01.2017;202.9;4.8;18.8;0;20.1;126.95;1.125;82.04166667;0.05;1.2;0.791666667;True;0.444444444;0.177777778;no;no
15.01.2017;0;0;0;0;0;0;-0.904166667;87.54166667;0.045833333;1.1;0.75;True;1.222222222;0.488888889;no;no
16.01.2017;888;1.9;30.1;0;17.11;94.32;-3.345833333;87.125;0.045833333;1.1;0.625;True;3.222222222;1.288888889;no;no
17.01.2017;142.7;0;0;0;5.4;16.65;-4.4;81.16666667;0;0;0.333333333;True;13.61111111;5.444444444;no;no
18.01.2017;136.5;1.9;23.8;0;19.6;75.65;-4.908333333;77.16666667;0;0;0;False;23.94444444;9.577777778;no;no
19.01.2017;142.4;0;7.4;0;4.35;39.3;-8.029166667;77.20833333;0;0;0;False;25.11111111;10.04444444;no;no
20.01.2017;208.3;25;38.7;0;15.08;26.71;-6.258333333;73.04166667;0;0;0;False;25.33333333;10.13333333;no;no
21.01.2017;35.7;3;18.9;0;8.75;26.9;-7.033333333;79.16666667;0;0;0;False;25.38888889;10.15555556;no;no
22.01.2017;0;0;0;0;0;0;-9.7125;83.20833333;0;0;0;False;24.88888889;9.955555556;no;no
23.01.2017;113.3;1.9;32.2;0;8.95;31.95;-12.1125;84.79166667;0;0;0;False;19.61111111;7.844444444;no;no
24.01.2017;347.9;2;20.9;0;49.58;2.79;-9.391666667;88.16666667;0;0;0.333333333;True;0;0;no;no
25.01.2017;150;2;15.8;0;35.57;73.9;-3.408333333;81.25;0;0;0.458333333;True;0;0;no;no
26.01.2017;50.7;50.9;12;0;20.45;50.74;-2.291666667;75.79166667;0;0;0;False;25.94444444;10.37777778;no;no
27.01.2017;202.1;0;17;0;40.6;22.5;-6.575;81.875;0;0;0;False;26.16666667;10.46666667;no;no
28.01.2017;215.55;0;11.9;27.13;9.55;7.45;-8.175;83.33333333;0;0;0;False;24;9.6;no;no
29.01.2017;0;0;0;0;0;0;-5.741666667;81.95833333;0;0;0;False;20.94444444;8.377777778;no;no
30.01.2017;117.8;0;33.8;0;3;13.58;0.0375;92.91666667;0.141666667;3.4;0.625;True;0;0;no;no
31.01.2017;166.7;0;2;0;6.2;73.4;2.0375;94.875;0.05;1.2;0.166666667;True;0;0;no;no
01.02.2017;95;1.9;32.8;0;5.4;17.05;0.8;91.66666667;0;0;0;False;0;0;no;no
02.02.2017;268.8;0;14.9;0;31.9;23.35;2.058333333;96.125;0.05;1.2;0.5;True;0;0;no;no
03.02.2017;222.9;0;88.5;0;12.75;69.44;2.5125;94.125;0.004166667;0.1;0.291666667;True;0.277777778;0.111111111;no;no
04.02.2017;121.1;1.9;15.2;0;6.3;28.05;3.116666667;91.66666667;0.025;0.6;0.166666667;True;15.55555556;6.222222222;no;no
05.02.2017;0;0;0;0;0;0;4.179166667;81;0.0375;0.9;0.208333333;True;26.72222222;10.68888889;no;no
06.02.2017;238.6;1.9;54.3;0;26.65;74.13;2.779166667;83.875;0;0;0;False;1.111111111;0.444444444;no;no
07.02.2017;256;3.8;5.5;0;2.9;36.4;0.958333333;91.41666667;0;0;0;False;1.777777778;0.711111111;no;no
08.02.2017;210;59;21.9;0;7.63;87.65;0.25;82.95833333;0;0;0;False;7.944444444;3.177777778;no;no
09.02.2017;190.6;6.4;26.7;22.95;23.26;35.86;-1.316666667;77.58333333;0;0;0;False;0;0;no;no
10.02.2017;221.7;28.8;52.3;0;17.75;49.6;0.204166667;81.04166667;0;0;0.041666667;True;1.5;0.6;no;no
11.02.2017;337.4;6.5;13.3;0;27.6;29.9;0.75;84.58333333;0.004166667;0.1;0.083333333;True;23.77777778;9.511111111;no;no
12.02.2017;0;0;0;0;0;0;0.491666667;84.83333333;0;0;0;False;0;0;no;no
13.02.2017;557;26.3;128.9;129.52;5.19;59.3;3.204166667;63.54166667;0;0;0;False;29.66666667;11.86666667;no;no
14.02.2017;1609.2;0;31.2;0;16.65;36.7;0.35;74.08333333;0;0;0;False;30.16666667;12.06666667;Valentinstag;no
15.02.2017;194.3;5.8;26.6;0;22.99;9.25;-0.375;79.5;0;0;0;False;29.55555556;11.82222222;no;no
16.02.2017;224.45;7.3;3;80.7;13.17;21.1;1.229166667;84.75;0.079166667;1.9;0.083333333;True;11.61111111;4.644444444;no;no
17.02.2017;257.4;6;38.8;96.86;45.38;22.7;3.845833333;96.125;0.15;3.6;0.583333333;True;0.055555556;0.022222222;no;no
18.02.2017;212.8;3;0;0;4.5;8.25;3.604166667;91.625;0.008333333;0.2;0.25;True;0;0;no;no
19.02.2017;0;0;0;0;0;0;2.391666667;92.5;0.029166667;0.7;0.25;True;2.055555556;0.822222222;no;no
20.02.2017;186.7;6;17.3;209.78;18.69;100.65;6.116666667;91.08333333;0.154166667;3.7;0.458333333;True;0.111111111;0.044444444;no;no
21.02.2017;180.2;2;0;33.15;4.5;19.9;7.870833333;91.625;0.079166667;1.9;0.666666667;True;0.055555556;0.022222222;no;no
22.02.2017;244.3;18.6;41.8;0;29.82;84.05;9.366666667;87.875;0.05;1.2;0.916666667;True;0;0;no;no
23.02.2017;200;33.5;23.8;155;33.77;75.85;10.00833333;71.54166667;0.029166667;0.7;0.583333333;True;6.222222222;2.488888889;no;no
24.02.2017;367.6;4.5;58;0;25.82;28.35;4.145833333;64.08333333;0;0;0.333333333;True;11.05555556;4.422222222;no;no
25.02.2017;170.7;12.5;32.4;0;2;78.24;1.641666667;74.375;0;0;0;False;21.22222222;8.488888889;no;no
26.02.2017;0;0;0;0;0;0;6.108333333;61.04166667;0;0;0.083333333;True;16.16666667;6.466666667;no;no
27.02.2017;345.4;51.1;20;83.03;6.8;41.29;9.266666667;57.45833333;0;0;0;False;19.83333333;7.933333333;no;winterferien
28.02.2017;230.8;46.2;0;0;9.9;11.99;5.766666667;82.20833333;0.2375;5.7;0.583333333;True;2.444444444;0.977777778;no;winterferien
01.03.2017;158.6;55.6;0;0;7.6;69.95;5.854166667;76.33333333;0.025;0.6;0.666666667;True;4.111111111;1.644444444;no;winterferien
02.03.2017;119.6;14.3;0;429.03;12.56;9.75;7.870833333;62.16666667;0.004166667;0.1;0.25;True;17.16666667;6.866666667;no;winterferien
03.03.2017;180;97.2;61.5;0;18.28;137.65;4.916666667;68.83333333;0;0;0;False;6.388888889;2.555555556;no;winterferien
04.03.2017;326.6;154.3;10;0;4.8;71.75;7.633333333;68.08333333;0.004166667;0.1;0.083333333;True;21.27777778;8.511111111;no;winterferien
05.03.2017;0;0;0;0;0;0;8.1;67.58333333;0.008333333;0.2;0.375;True;7.388888889;2.955555556;no;no
06.03.2017;219.2;33.6;46.2;316.93;14.5;72.2;4.970833333;89.75;0.195833333;4.7;0.833333333;True;0.111111111;0.044444444;no;no
07.03.2017;144.3;192.2;15.8;0;10.4;102.45;4.6125;91.58333333;0.325;7.8;0.75;True;0.944444444;0.377777778;no;no
08.03.2017;706;47.5;7;0;16.55;19.58;4.516666667;88.45833333;0.229166667;5.5;0.333333333;True;1.055555556;0.422222222;no;no
09.03.2017;94.2;43.3;14.9;248.58;24.81;21.3;8.095833333;91;0.15;3.6;0.416666667;True;0.277777778;0.111111111;no;no
10.03.2017;378;113.9;22.2;0;14.8;63.83;5.7375;70.25;0.008333333;0.2;0.291666667;True;15.66666667;6.266666667;no;no
11.03.2017;239.1;79.1;18.2;0;9.5;100.65;3.416666667;76.875;0;0;0;False;19.16666667;7.666666667;no;no
12.03.2017;0;0;0;0;0;0;3.85;69.66666667;0;0;0;False;30.61111111;12.24444444;no;no
13.03.2017;221.75;74.4;11.6;281.43;12.25;45.7;3.2375;72.125;0;0;0;False;22.94444444;9.177777778;no;no
14.03.2017;271.2;194.8;43.4;0;24.15;87.7;4.6;78;0;0;0;False;16.5;6.6;no;no
15.03.2017;174.9;78.5;8.9;0;15.95;93.94;5.358333333;83.66666667;0;0;0;False;9.888888889;3.955555556;no;no
16.03.2017;193.8;264.8;82.7;149.55;22.47;110.1;6.425;73.95833333;0;0;0;False;34.44444444;13.77777778;no;no
17.03.2017;194.2;200.6;6;0;16.75;101.4;7.104166667;72.375;0;0;0;False;11.72222222;4.688888889;no;no
18.03.2017;171.8;71.7;18.9;0;6.05;43.8;7.9875;87.04166667;0.529166667;12.7;0.833333333;True;0;0;no;no
19.03.2017;0;0;0;0;0;0;9.925;90.66666667;0.325;7.8;0.708333333;True;0;0;no;no
20.03.2017;786.8;91.4;6.9;196.03;12.95;18.89;11.05833333;70.625;0;0;0;False;1.944444444;0.777777778;no;no
21.03.2017;327.5;46.2;9;64.21;4.9;2.25;9.3;77.83333333;0.1875;4.5;0.541666667;True;0;0;no;no
22.03.2017;240.3;125;22.7;0;16.56;73.99;5.754166667;90.25;0.0375;0.9;0.541666667;True;0.555555556;0.222222222;no;no
23.03.2017;282.6;172.8;39.5;166.2;15.42;160.05;7.654166667;88.375;0.0375;0.9;0.291666667;True;0.777777778;0.311111111;no;no
24.03.2017;401.3;59.1;84.3;0;11.36;67.05;8.304166667;76.25;0;0;0;False;12.61111111;5.044444444;no;no
25.03.2017;186.1;92.7;19.7;0;5;117.85;7.345833333;64.91666667;0;0;0;False;35.72222222;14.28888889;no;no
26.03.2017;0;0;0;0;0;0;7.083333333;60.33333333;0;0;0;False;36.66666667;14.66666667;no;no
27.03.2017;222.6;156.1;46.2;372.69;20.1;104.45;7.0375;59.5;0;0;0;False;38.72222222;15.48888889;no;no
28.03.2017;138.5;546.4;19.6;0;17.96;185.79;8.8625;64.08333333;0;0;0;False;38.5;15.4;no;no
29.03.2017;257.8;165.7;43.2;0;6.2;121.05;11.65416667;68;0;0;0;False;27.44444444;10.97777778;no;no
30.03.2017;140;316.2;63.9;279.92;26.69;134.54;12.35;71.91666667;0;0;0;False;34;13.6;no;no
31.03.2017;305.7;155;42.2;0;13.53;90.35;12.47916667;69.79166667;0;0;0;False;35.55555556;14.22222222;no;no
01.04.2017;345.7;89.1;63.8;50;12.04;83.2;13.04166667;66.83333333;0;0;0;False;23.66666667;9.466666667;no;no
02.04.2017;0;83.3;0;47.6;0;0;13.15416667;73.41666667;0;0;0.041666667;True;22;8.8;no;no
03.04.2017;418.8;68.8;45.2;313.45;27.58;184.09;12.59583333;69.20833333;0;0;0;False;14.38888889;5.755555556;no;no
04.04.2017;143.4;111.3;33.4;0;11.34;61.04;6.85;78.54166667;0;0;0;False;8.666666667;3.466666667;no;no
05.04.2017;170.3;156.6;38.5;0;3.1;2.25;7.375;71.75;0;0;0;False;10.33333333;4.133333333;no;no
06.04.2017;203.4;97.8;56.9;114.27;5.5;50.65;6.720833333;60.91666667;0;0;0.083333333;True;17.77777778;7.111111111;no;no
07.04.2017;344.1;120.4;183.1;0;27.34;168.6;8.783333333;67.25;0;0;0;False;9.277777778;3.711111111;no;no
08.04.2017;207.9;147.9;33.4;0;7.5;77.7;10.77916667;74.83333333;0;0;0;False;20.22222222;8.088888889;no;no
09.04.2017;0;0;0;0;0;0;9.3125;76.125;0;0;0;False;36.38888889;14.55555556;no;no
10.04.2017;150.3;163.8;83.7;252.36;45.87;41.69;12.04583333;64.83333333;0;0;0.041666667;True;29.16666667;11.66666667;no;osterferien
11.04.2017;220.4;2.7;38.4;0;21.61;54.1;6.916666667;66.16666667;0;0;0;False;13.27777778;5.311111111;no;osterferien
12.04.2017;488.9;31;278.4;0;26.33;235.24;10.44166667;62.08333333;0;0;0.083333333;True;6.944444444;2.777777778;no;osterferien
13.04.2017;699.88;56.9;239.5;129.66;34.82;178.05;10.3375;67.5;0.004166667;0.1;0.291666667;True;1.777777778;0.711111111;no;osterferien
14.04.2017;0;0;0;0;0;0;9.254166667;68.45833333;0;0;0;False;13.11111111;5.244444444;Karfreitag;osterferien
15.04.2017;825.3;111.7;195.35;0;17.01;171.1;9.683333333;72.08333333;0.0125;0.3;0.333333333;True;4.666666667;1.866666667;no;osterferien
16.04.2017;0;0;0;0;0;0;7.245833333;70.16666667;0;0;0.25;True;4.611111111;1.844444444;no;osterferien
17.04.2017;0;0;0;0;0;0;3.216666667;91.54166667;0.7;16.8;0.791666667;True;2;0.8;Ostermontag;osterferien
18.04.2017;143.9;79.7;35.9;0;11;78.64;3.545833333;83.54166667;0.0875;2.1;0.875;True;7;2.8;no;osterferien
19.04.2017;57.4;0;11.7;0;24.25;76.26;2.641666667;73.41666667;0;0;0.291666667;True;14.33333333;5.733333333;no;osterferien
20.04.2017;92;43.3;50.4;0;24.95;119.65;2.233333333;69.5;0;0;0;False;26.66666667;10.66666667;no;osterferien
21.04.2017;288.1;150.3;64.7;0;18.02;241.7;7.445833333;62.08333333;0;0;0;False;24.11111111;9.644444444;no;osterferien
22.04.2017;391.3;31.5;0;0;21.62;7.75;8.591666667;70.16666667;0.075;1.8;0.333333333;True;0.611111111;0.244444444;no;osterferien
23.04.2017;0;0;0;0;0;0;5.925;64.29166667;0;0;0.041666667;True;6.166666667;2.466666667;no;osterferien
24.04.2017;113.9;29.2;130.1;79.05;17.5;32.45;6.6375;69.75;0;0;0;False;41;16.4;no;no
25.04.2017;94.5;62.7;14.5;0;8.2;80.04;6.475;76.625;0;0;0.083333333;True;8.888888889;3.555555556;no;no
26.04.2017;398.3;127.5;41.3;0;6.18;33.3;5.5375;85.29166667;0.116666667;2.8;0.625;True;3;1.2;no;no
27.04.2017;114.5;58.2;194.2;0;13.13;26.3;6.125;83.08333333;0.041666667;1;0.458333333;True;0.166666667;0.066666667;no;no
28.04.2017;423.5;50.5;94.2;0;7.1;100.05;6.595833333;78.41666667;0.016666667;0.4;0.166666667;True;6.055555556;2.422222222;no;no
29.04.2017;368.2;19.9;22.9;0;12.48;27.7;6.875;79.33333333;0.0125;0.3;0.25;True;8.666666667;3.466666667;no;no
30.04.2017;0;0;0;0;0;0;10.15833333;60.91666667;0;0;0;False;43;17.2;no;no
01.05.2017;0;0;0;0;0;0;9.545833333;72.91666667;0.108333333;2.6;0.333333333;True;14;5.6;Erster Mai;no
02.05.2017;192.5;117.1;29.4;0;44.1;44.14;7.558333333;96.41666667;1.020833333;24.5;0.791666667;True;0;0;no;no
03.05.2017;148.7;289.55;42.2;0;10.9;66;9.520833333;85.95833333;0.125;3;0.375;True;1.333333333;0.533333333;no;no
04.05.2017;300.4;113.2;43.4;155.35;27.66;39.94;10.00416667;85.66666667;0.0125;0.3;0.291666667;True;7.888888889;3.155555556;no;no
05.05.2017;318.4;406.4;112.9;0;15;124.05;9.595833333;82.54166667;0;0;0;False;1.666666667;0.666666667;no;no
06.05.2017;224.5;272.8;182.4;0;1.49;68.35;11.7625;75;0;0;0;False;37.27777778;14.91111111;no;no
07.05.2017;0;0;0;0;0;0;12.09166667;87.70833333;0.333333333;8;0.291666667;True;10.55555556;4.222222222;no;no
08.05.2017;269.2;174.5;55.1;2.25;21.55;11.75;11.3125;82.54166667;0.0625;1.5;0.541666667;True;5.277777778;2.111111111;no;no
09.05.2017;142.6;206.6;135.2;0;8.56;23.3;6.5375;74.79166667;0.008333333;0.2;0.166666667;True;7.222222222;2.888888889;no;no
10.05.2017;216.9;346.1;103.9;262.05;0;140;7.908333333;70.20833333;0;0;0;False;46.61111111;18.64444444;no;no
11.05.2017;354.9;695;122.3;0;13.9;101.74;13.45416667;65.20833333;0;0;0.083333333;True;28.5;11.4;no;no
12.05.2017;792.4;965.2;187.7;0;7.2;252.9;14.325;83.79166667;0.008333333;0.2;0.416666667;True;11.88888889;4.755555556;no;no
13.05.2017;1413.7;453.4;133.15;0;17.04;156.4;14.09583333;81.375;0.008333333;0.2;0.083333333;True;24.94444444;9.977777778;no;no
14.05.2017;472.6;0;24.9;0;0;67.3;14.03333333;85.95833333;0.395833333;9.5;0.375;True;12.22222222;4.888888889;Muttertag;no
15.05.2017;207.2;494.2;106.5;18.1;27.8;92.3;13.4875;80.70833333;0.004166667;0.1;0.041666667;True;24.83333333;9.933333333;no;no
16.05.2017;98.4;1079.6;116.6;0;7.6;103.09;14.9625;67.66666667;0;0;0;False;46.61111111;18.64444444;no;no
17.05.2017;184.8;320.1;99.3;58;38.97;136.99;17.60416667;66.125;0;0;0;False;44.38888889;17.75555556;no;no
18.05.2017;143;680.4;136.7;576.58;8.65;128.3;19.5875;65.70833333;0;0;0;False;37.55555556;15.02222222;no;no
19.05.2017;349;553.8;138.8;2.5;7.2;112.99;16.56666667;75.375;0.241666667;5.8;0.291666667;True;19.77777778;7.911111111;no;no
20.05.2017;365.2;920.3;14.3;0;8.36;160.55;12.2125;73.125;0;0;0;False;13.16666667;5.266666667;no;no
21.05.2017;0;0;0;0;0;0;8.972727273;79.18181818;0;0;0;False;34;13.6;no;no
22.05.2017;100.5;863.99;8.4;461.08;8.2;144.5;17.6125;57.75;0;0;0;False;19.41666667;7.766666667;no;no
23.05.2017;303;779.7;10.8;2.5;10.25;92.7;17.3375;64.40909091;0;0;0;False;28.8;11.52;no;no
24.05.2017;340.7;1012.3;78.1;547.06;11.1;205.3;15.28333333;62.41666667;0;0;0.208333333;True;17.11111111;6.844444444;no;no
25.05.2017;0;0;0;0;0;0;10.37;84.8;0;0;0;False;21.42857143;8.571428571;Christi Himmelfahrt;no
26.05.2017;204;704.4;125.6;219.19;17.65;131.35;;;;;;False;;;no;no
27.05.2017;329.6;345.2;35.7;0.6;4;22.25;;;;;;False;;;no;no
28.05.2017;0;0;0;0;0;0;;;;;;False;;;no;no
29.05.2017;368.9;383;3.5;333.76;13.9;76.55;26.04666667;54.13333333;0;0;0;False;48.33333333;19.33333333;no;no
30.05.2017;156.6;322.5;8.4;1242.25;6.8;80.65;20.25833333;77.04166667;0.154166667;3.7;0.208333333;True;14.11111111;5.644444444;no;no
31.05.2017;150.8;359.25;35.9;0;5.5;73.39;18.22916667;70.625;0;0;0;False;28.27777778;11.31111111;no;no
01.06.2017;144.6;263.5;53.1;335.7;15.55;190.45;17.41666667;67.125;0;0;0;False;37.5;15;no;no
02.06.2017;214.7;469.3;29.7;0;4.5;175.15;18.85833333;64.08333333;0;0;0;False;46.38888889;18.55555556;no;no
03.06.2017;227.1;437.2;39.4;0;7.6;83.89;19.66666667;74.45833333;0.016666667;0.4;0.166666667;True;22.72222222;9.088888889;no;no
04.06.2017;0;0;0;0;0;0;17.0125;78.79166667;0.695833333;16.7;0.458333333;True;17.27777778;6.911111111;no;no
05.06.2017;0;0;0;0;0;0;14.58333333;85.875;0.195833333;4.7;0.25;True;2.333333333;0.933333333;Pfingstmontag;no
06.06.2017;212;495.9;64.8;235.69;25.5;199.05;14.45;82.33333333;0.208333333;5;0.166666667;True;3.388888889;1.355555556;no;pfingstferien
07.06.2017;207.3;1065.69;53.9;0;6.1;125.6;12.54166667;67.91666667;0.016666667;0.4;0.333333333;True;26.44444444;10.57777778;no;pfingstferien
08.06.2017;173;555.8;46.6;80.98;21.15;171.8;14.35416667;68.66666667;0;0;0;False;35.61111111;14.24444444;no;pfingstferien
09.06.2017;479.6;286.9;48.4;754.95;22.35;149;15.625;70.66666667;0.091666667;2.2;0.208333333;True;25.69230769;10.27692308;no;pfingstferien
10.06.2017;81.6;184.6;43.1;0;6.77;50.34;15.27083333;75.66666667;0;0;0;False;24.44444444;9.777777778;no;pfingstferien
11.06.2017;0;0;0;0;0;0;19.3875;64.29166667;0;0;0.041666667;True;44.66666667;17.86666667;no;pfingstferien
12.06.2017;148.15;484.4;14.1;341.9;0;40.39;19.94166667;60.125;0;0;0;False;28.72222222;11.48888889;no;pfingstferien
13.06.2017;83.6;433.2;8.8;0.95;2.5;141.4;15.25833333;66.70833333;0;0;0;False;33.72222222;13.48888889;no;pfingstferien
14.06.2017;273.4;210;18.09;424.87;10.94;51.34;12.76363636;79.5;0;0;0;False;40;16;no;pfingstferien
15.06.2017;0;0;0;0;0;0;24.57142857;57.07142857;0;0;0.071428571;True;42;16.8;Fronleichnam;pfingstferien
16.06.2017;709.8;882.6;37.4;0;9.46;230.4;19.6;57.875;0;0;0.041666667;True;21.83333333;8.733333333;no;pfingstferien
17.06.2017;185.1;632.6;47;0;1.25;143.6;15.0625;68.125;0;0;0;False;19.27777778;7.711111111;no;pfingstferien
18.06.2017;487;1218.3;387;0;0;1142.75;16.8875;69.79166667;0;0;0;False;38.83333333;15.53333333;no;no
19.06.2017;322.6;390.3;21.7;0;0.5;118.8;20.225;62.375;0;0;0;False;50.33333333;20.13333333;no;no
20.06.2017;301.3;543.2;4.5;255.15;0;71.64;22.175;58.58333333;0;0;0;False;49.22222222;19.68888889;no;no
21.06.2017;212.3;191.8;13.9;0;2.9;20.1;23.89583333;58.29166667;0;0;0;False;43.72222222;17.48888889;no;no
22.06.2017;148.1;313.8;37.1;250.15;2.7;111;23.75416667;63.25;0;0;0.083333333;True;35.55555556;14.22222222;no;no
23.06.2017;208.4;359.8;5;0;22.78;89.25;21.6375;62.875;0;0;0;False;28.38888889;11.35555556;no;no
24.06.2017;223.6;433.9;45.7;0;3.7;46.75;18.99583333;62.5;0;0;0;False;47.83333333;19.13333333;no;no
25.06.2017;0;0;0;0;0;0;19.00416667;65.04166667;0;0;0.041666667;True;10.11111111;4.044444444;no;no
26.06.2017;134.7;275.5;10.9;216.45;34.2;15.19;21.35;62;0;0;0;False;29.83333333;11.93333333;no;no
27.06.2017;644;566.35;43.8;0;7.05;147.15;19.29166667;75.75;0.225;5.4;0.166666667;True;12.94444444;5.177777778;no;no
28.06.2017;201.5;256.3;18.3;2.4;8;76.39;19.14166667;79.95833333;0.370833333;8.9;0.291666667;True;21.94444444;8.777777778;no;no
29.06.2017;224.6;303.5;55.7;327.72;7.2;129.33;16.95416667;87.20833333;1.095833333;26.3;0.666666667;True;5.333333333;2.133333333;no;no
30.06.2017;505.8;308.2;12.9;0;9.03;91.6;16.94583333;68.08333333;0;0;0.083333333;True;29.66666667;11.86666667;no;no
01.07.2017;329.4;210.3;12.9;0;0;158.1;15.79583333;77.66666667;0.05;1.2;0.583333333;True;0.444444444;0.177777778;no;no
02.07.2017;0;0;0;0;0;0;16.72083333;79.29166667;0.020833333;0.5;0.375;True;2.111111111;0.844444444;no;no
03.07.2017;717.3;393.1;48.3;191.7;6.9;78.8;17.5875;71.375;0;0;0.083333333;True;27.11111111;10.84444444;no;no
04.07.2017;290.3;236.4;29.9;0;5;60.7;18.4125;68.04166667;0;0;0;False;36.38888889;14.55555556;no;no
05.07.2017;250.8;456.6;27.7;0;48.92;115.74;20.07083333;64.95833333;0;0;0;False;46.33333333;18.53333333;no;no
06.07.2017;431;433;9.9;35.42;23.23;85.15;21.69166667;67.91666667;0.079166667;1.9;0.166666667;True;40.72222222;16.28888889;no;no
07.07.2017;354.55;298.9;64.2;0;19.53;157.6;21.85833333;77.95833333;0.5875;14.1;0.291666667;True;28.88888889;11.55555556;no;no
08.07.2017;215;255.4;39.7;0;2;97.3;22.175;66.95833333;0;0;0;False;42.88888889;17.15555556;no;no
09.07.2017;0;0;0;0;0;0;22.425;70.75;0;0;0;False;27.83333333;11.13333333;no;no
10.07.2017;227.2;197.4;2.5;384.15;13.7;12.2;21.425;78.875;0.05;1.2;0.333333333;True;15.22222222;6.088888889;no;no
11.07.2017;126.5;388.2;144.3;0;23.7;38.9;18.45;81.125;0.466666667;11.2;0.5;True;14.44444444;5.777777778;no;no
12.07.2017;280.8;295.7;9.9;0;10.8;94.7;17.35833333;84.58333333;0.583333333;14;0.583333333;True;6;2.4;no;no
13.07.2017;257.4;233.6;75.6;159.85;17.3;79.4;14.45833333;67.33333333;0;0;0;False;39.77777778;15.91111111;no;no
